gene_id	gene	Macs_1	Macs_2	Macs_3	Macs+DRG_1	Macs+DRG_2	Macs+DRG_3	Macs+TGF_1	Macs+TGF_2	Macs+TGF_3
ENSMUSG00000044156	Hepacam2	6.494813705	0	0	1.732412833	1.562806463	2.657752173	0	0	0
ENSMUSG00000001376	Ccdc132	5725.178281	5916.635945	5804.576493	6527.03859	6505.963304	6078.279219	5952.100834	5766.725912	5290.377678
ENSMUSG00000023964	Calcr	0	0	0	0	2.344209694	0	0	0	0
ENSMUSG00000029664	Tfpi2	12.98962741	0	7.748733804	56.47665836	33.60033895	41.85959672	7.51527883	10.925968	18.17999202
ENSMUSG00000032766	Gng11	245.1792174	298.1339902	268.881063	666.6324581	686.0720371	590.6854204	276.562261	266.5936193	238.6123953
ENSMUSG00000032757	Bet1	2313.777383	2196.292098	2495.092285	2872.68696	2525.495244	2898.943182	2775.392472	2571.972868	2213.414029
ENSMUSG00000098779	Gm8602	9.742220558	1.151096487	3.099493522	0.692965133	3.907016157	1.328876086	4.509167298	0	4.544998006
ENSMUSG00000029661	Col1a2	35.72147538	36.8350876	13.94772085	1610.104487	2139.482047	2203.276551	9.769862479	30.59271041	13.63499402
ENSMUSG00000097513	Gm26696	3.247406853	0	0	0	0.781403231	0	0	8.740774403	0
ENSMUSG00000015189	Casd1	2839.857293	2846.661613	2640.76848	3388.253019	3220.162716	3103.5901	3184.22364	2709.640065	2758.813789
ENSMUSG00000004631	Sgce	3.247406853	11.51096487	4.649240282	24.60026223	7.814032313	38.5374065	0	8.740774403	18.17999202
ENSMUSG00000092035	Peg10	6.494813705	0	11.62310071	29.45101816	7.814032313	23.91976955	0.751527883	4.370387201	13.63499402
ENSMUSG00000083041	Gm9835	63.32443363	51.79934193	76.71246466	50.93293729	38.28875833	57.80610975	69.14056524	83.03735682	61.35747307
ENSMUSG00000032827	Ppp1r9a	97.42220558	149.6425434	192.9434717	956.9848489	940.8094905	905.6290528	182.6212756	196.6674241	222.7049023
ENSMUSG00000096970	2210017G18Rik	0	0	0	7.622616465	15.62806463	5.979942388	0	0	0
ENSMUSG00000097385	Gm26814	0	0	0.77487338	6.929651332	16.40946786	4.651066302	2.254583649	0	2.272499003
ENSMUSG00000097464	Gm26736	0	0	1.549746761	9.355029298	23.44209694	2.657752173	0	0	0
ENSMUSG00000097396	Gm26556	3.247406853	0	0	4.504273366	0	0	0	2.185193601	0
ENSMUSG00000002588	Pon1	1.623703426	0	0	0.692965133	3.125612925	1.993314129	0	0	2.272499003
ENSMUSG00000029759	Pon3	4718.482157	5080.939896	5438.836257	5959.500146	5352.612135	5299.557832	5686.059963	5856.31885	4979.045315
ENSMUSG00000032667	Pon2	7045.249167	6667.150855	6367.90944	7285.142445	6761.482161	6682.2534	7079.392658	7005.730684	6785.682022
ENSMUSG00000042607	Asb4	558.5539787	538.7131561	686.537815	416.4720451	388.357406	493.013028	395.3036665	478.5573985	481.7697886
ENSMUSG00000019577	Pdk4	1.623703426	20.71973677	2.324620141	8.315581598	4.688419388	19.26870325	0	13.1111616	6.817497008
ENSMUSG00000015112	Slc25a13	6827.672908	6485.27761	5471.380939	2274.65805	2394.219501	2495.62929	4727.861912	5143.945736	4204.123155
ENSMUSG00000093482	Gm20619	0	0	0.77487338	0	0.781403231	0	1.503055766	6.555580802	0
ENSMUSG00000097669	Gm8649	1.623703426	1.151096487	3.099493522	0	0.781403231	3.322190216	1.503055766	2.185193601	0
ENSMUSG00000097175	Gm27018	1.623703426	1.151096487	1.549746761	0.692965133	0	0	0.751527883	0	0
ENSMUSG00000097900	Gm8652	14.61333084	2.302192975	3.099493522	5.543721066	10.93964524	9.302132604	6.012223064	10.925968	2.272499003
ENSMUSG00000093658	Gm20617	0	0	0	1.732412833	0	0	0	0	0
ENSMUSG00000042541	Shfm1	22264.22138	12485.9436	17771.72098	20720.00397	21346.37347	22341.7292	22878.01182	27352.0683	18423.14942
ENSMUSG00000093651	Gm5873	40.59258566	27.6263157	30.99493522	44.34976852	57.04243589	63.78605214	46.59472875	50.25945281	29.54248704
ENSMUSG00000029755	Dlx5	0	0	0	0	0	3.322190216	0	0	0
ENSMUSG00000097356	Gm26774	0	0	0	0	0.781403231	3.986628259	0	0	0
ENSMUSG00000042505	Acn9	443.2710354	302.7383762	415.3321319	528.0394315	573.5499718	640.5182736	563.6459123	651.187693	461.3172976
ENSMUSG00000099178	Gm8669	0	0	0	0	1.562806463	1.328876086	0.751527883	0	0
ENSMUSG00000029752	Asns	6249.634488	6588.876294	6095.15401	1116.020347	1663.607479	1443.823868	4070.275015	4077.571259	4049.593223
ENSMUSG00000042460	C1galt1	3396.787568	3867.684198	3204.101428	3471.408835	3714.009558	3730.155174	3544.205496	3459.16147	2854.258747
ENSMUSG00000084418	Gm22276	0	0	0	4.157790799	4.688419388	0	0	0	0
ENSMUSG00000096403	Gm9825	81.18517132	56.40372788	80.58683156	41.92439056	56.26103266	63.78605214	39.07944992	52.44464642	36.35998404
ENSMUSG00000068794	Col28a1	0	0	0	89.39250218	50.0098068	90.36357387	0	0	0
ENSMUSG00000042447	Mios	1271.359783	1268.508329	1332.007341	1406.026255	1428.405107	1312.929573	1369.283803	1223.708416	1272.599442
ENSMUSG00000012483	Rpa3	849.196892	638.8585505	886.4551472	989.2077276	958.7817648	932.8710126	1297.888654	1110.078349	859.004623
ENSMUSG00000089862	Gm16039	959.608725	928.9348654	903.5023615	1007.917786	933.7768614	1017.254644	1034.853895	1142.856253	702.2021918
ENSMUSG00000089735	Gm8428	0	0	0	1.732412833	0	0	0	2.185193601	0
ENSMUSG00000090151	Gm16043	0	1.151096487	0	0	0	0	2.254583649	0	0
ENSMUSG00000088118	Gm24059	0	10.35986839	3.099493522	3.811308233	2.344209694	3.322190216	4.509167298	2.185193601	9.089996011
ENSMUSG00000087305	A430035B10Rik	45.46369594	63.31030681	36.41904888	44.69625109	18.75367755	44.51734889	22.54583649	30.59271041	29.54248704
ENSMUSG00000029638	Glcci1	45.46369594	78.27456115	91.43505889	36.38066949	53.91682296	24.5842076	44.3401451	80.85216322	68.17497008
ENSMUSG00000062995	Ica1	813.4754166	844.9048218	969.3665989	690.1932727	765.7751667	693.008879	698.1694033	876.2626339	1024.89705
ENSMUSG00000094367	Gm26058	0	0	0	0.346482567	1.562806463	0	1.503055766	2.185193601	0
ENSMUSG00000029632	Ndufa4	2830.115072	1819.883547	2832.162205	1511.356956	1459.661236	1424.555165	3050.451677	3273.420014	2506.5664
ENSMUSG00000029629	Phf14	5525.46276	4820.792089	5204.824496	6974.001101	6961.521388	6235.086597	5384.697282	5285.98332	5276.742684
ENSMUSG00000057223	Gm6578	1.623703426	0	0	0.346482567	0	0.664438043	0.751527883	0	0
ENSMUSG00000032625	Thsd7a	0	0	0	8.315581598	17.19087109	13.95319891	0	0	0
ENSMUSG00000083794	Gm16123	1.623703426	1.151096487	0.77487338	0.346482567	4.688419388	1.328876086	0	0	0
ENSMUSG00000098052	Gm5300	1.623703426	0	0	0	0	0	3.757639415	0	0
ENSMUSG00000029571	Tmem106b	7241.717282	7226.583748	7438.784452	8402.20224	7654.626054	8247.66943	7638.529403	7715.918604	6860.674489
ENSMUSG00000095489	Gm25737	0	0	0	1.385930266	0	0	0	0	0
ENSMUSG00000029569	Tmem168	6916.976596	7471.7673	6346.987859	5593.961038	5862.868445	5611.179274	6443.600069	6459.432283	5835.777439
ENSMUSG00000042742	B630005N14Rik	7970.76012	7111.474099	8184.987517	4425.968306	4334.443724	4850.397715	6247.451292	5598.466005	5640.342525
ENSMUSG00000048216	Gpr85	467.6265868	515.6912264	709.0091431	532.1972223	560.2661169	485.7042095	441.8983952	552.853981	599.9397367
ENSMUSG00000052419	2610001J05Rik	4143.691144	3465.951524	3627.182294	3966.18594	4103.929771	4593.260192	4204.046978	4197.756907	3240.583578
ENSMUSG00000097616	1110019D14Rik	217.5762591	341.8756568	244.8599882	272.3352973	256.3002599	261.788589	263.7862869	233.8157153	211.3424073
ENSMUSG00000042717	Ppp1r3a	0	0	0	0	0	0	0	4.370387201	0
ENSMUSG00000029563	Foxp2	0	1.151096487	0	0	1.562806463	0.664438043	0	0	0
ENSMUSG00000041390	Mdfic	17052.13338	17525.44402	16204.15213	22644.71462	20479.01589	22283.92309	18654.42511	18036.58798	16811.94762
ENSMUSG00000029553	Tfec	2049.113724	1879.740564	2096.032494	3331.083395	3288.144797	2609.912633	2141.854467	2213.601117	2102.061578
ENSMUSG00000084772	Gm15473	3.247406853	6.906578925	7.748733804	10.394477	9.376838776	9.302132604	15.78208554	0	0
ENSMUSG00000054556	Gm4876	12.98962741	13.81315785	16.27234099	9.355029298	21.09788725	17.93982717	20.29125284	4.370387201	11.36249501
ENSMUSG00000029552	Tes	8990.445872	8784.017296	7305.50623	7191.24567	8020.322766	8747.326838	8341.959502	10298.81744	6897.034473
ENSMUSG00000085264	Gm15581	0	0	0.77487338	0	0	0	0	2.185193601	0
ENSMUSG00000000058	Cav2	10547.57746	12160.18329	10242.27634	7985.730195	6819.306	8675.567529	15011.76946	13469.53335	10817.09525
ENSMUSG00000007655	Cav1	188.3495975	177.2688591	123.9797409	117.1111075	93.76838776	183.3848999	374.2608858	275.3343937	299.9698684
ENSMUSG00000009376	Met	100.6696124	73.6701752	79.81195818	77.61209492	79.70312959	65.77936627	34.57028262	65.55580802	38.63248305
ENSMUSG00000015733	Capza2	37510.79656	35336.35997	34999.48085	37644.6379	36121.14577	40261.62322	42793.50072	39978.11692	33601.17025
ENSMUSG00000029534	St7	665.7184048	776.990129	593.5530094	550.9072809	672.0067789	423.2470335	523.0634066	572.5207234	556.7622557
ENSMUSG00000098874	Gm27960	14.61333084	0	11.62310071	15.5917155	36.72595187	11.95988478	2.254583649	0	9.089996011
ENSMUSG00000098525	Gm27365	0	2.302192975	5.424113663	2.0788954	7.814032313	0	2.254583649	0	18.17999202
ENSMUSG00000099244	Gm27542	6.494813705	0	10.07335395	20.44247143	14.06525816	0	5.260695181	4.370387201	4.544998006
ENSMUSG00000098988	Gm28008	0	6.906578925	0.77487338	1.732412833	4.688419388	6.644380431	4.509167298	0	0
ENSMUSG00000086409	Gm13898	3.247406853	1.151096487	1.549746761	0.692965133	1.562806463	2.657752173	4.509167298	0	4.544998006
ENSMUSG00000098791	Gm27402	0	1.151096487	2.324620141	0	3.125612925	0	0	0	0
ENSMUSG00000010797	Wnt2	0	0	0	0	0.781403231	0.664438043	0	0	0
ENSMUSG00000084203	Gm15593	0	0	0	0.346482567	0.781403231	0	0	0	0
ENSMUSG00000082289	Gm15596	11.36592398	51.79934193	34.86930212	22.8678494	18.75367755	35.87965433	21.79430861	17.48154881	38.63248305
ENSMUSG00000000416	Cttnbp2	0	0	0	5.543721066	0.781403231	1.328876086	4.509167298	2.185193601	0
ENSMUSG00000071568	Gm5874	8.118517132	5.755482437	8.523607184	2.425377966	9.376838776	5.979942388	7.51527883	2.185193601	2.272499003
ENSMUSG00000097815	Gm26809	1.623703426	2.302192975	6.198987043	10.394477	5.469822619	5.979942388	3.006111532	0	4.544998006
ENSMUSG00000044155	Lsm8	1953.315222	1597.721925	1726.417892	1884.865162	1819.888126	2117.564044	2156.885024	2073.748727	1908.899162
ENSMUSG00000029517	Ankrd7	0	0	2.324620141	0	3.125612925	1.993314129	0	0	0
ENSMUSG00000029669	Tspan12	1.623703426	3.453289462	3.874366902	2.425377966	4.688419388	2.657752173	0	17.48154881	2.272499003
ENSMUSG00000029670	Ing3	1227.51979	832.2427604	1095.67096	1391.82047	1264.310428	1395.319891	1226.493505	1125.374704	1111.252012
ENSMUSG00000097364	Gm26719	0	0	0	0	0.781403231	1.328876086	0	0	0
ENSMUSG00000062980	Cped1	672.2132185	531.8065772	594.3278828	348.9079446	291.4634053	301.6548716	595.2100834	426.1127521	490.8597846
ENSMUSG00000029671	Wnt16	0	0	1.549746761	0.692965133	2.344209694	0	0	6.555580802	0
ENSMUSG00000029672	Fam3c	6306.464108	5722.100639	5145.934119	9569.848489	8951.755418	9189.842575	6908.044301	6881.174648	6056.209842
ENSMUSG00000098187	Gm8927	9.742220558	8.057675412	5.424113663	3.118343099	7.814032313	13.28876086	7.51527883	6.555580802	6.817497008
ENSMUSG00000096721	Gm25942	0	0	0	0	0	1.328876086	0	0	0
ENSMUSG00000068748	Ptprz1	0	0	0	3.118343099	3.125612925	0	0	0	0
ENSMUSG00000017978	Cadps2	17.86073769	10.35986839	6.198987043	3.118343099	7.814032313	3.986628259	5.260695181	8.740774403	0
ENSMUSG00000078179	Rnf148	4.871110279	0	0	0	0	0	0	0	0
ENSMUSG00000023089	Ndufa5	5358.221307	3255.300866	3662.826469	4615.49427	4657.944662	5412.512299	5779.249421	6699.80358	4099.588201
ENSMUSG00000029684	Wasl	2490.761056	2604.931351	2970.089667	2345.686976	2377.02863	2176.034591	2428.18659	1925.155562	2470.206416
ENSMUSG00000029676	Pot1a	1825.042651	2160.608107	2193.66654	2427.456862	2136.356434	2104.275283	2325.978798	2062.822759	2136.149063
ENSMUSG00000024211	Grm8	0	0	0	0	0	0	0.751527883	0	2.272499003
ENSMUSG00000043340	6530409C15Rik	0	4.60438595	0	7.969099032	4.688419388	1.993314129	7.51527883	2.185193601	13.63499402
ENSMUSG00000039841	Zfp800	3047.691331	4156.609416	3472.207618	3851.153728	3960.93298	3969.35287	3330.02005	2825.455326	3270.126065
ENSMUSG00000083107	Gm5303	3.247406853	2.302192975	0	2.425377966	3.125612925	0.664438043	2.254583649	2.185193601	0
ENSMUSG00000029708	Gcc1	2489.137353	2387.374115	2403.657226	2401.817152	2191.054661	2387.325889	2051.671121	2174.267633	2406.576444
ENSMUSG00000020440	Arf5	6525.664071	6227.431997	6383.406908	5324.744084	4943.156841	5498.224807	6461.636738	7145.583074	6203.922278
ENSMUSG00000029707	Fscn3	1.623703426	1.151096487	9.298480565	16.6311632	9.376838776	21.26201738	4.509167298	28.40751681	4.544998006
ENSMUSG00000001424	Snd1	18722.92421	20125.77099	16528.82408	14024.57485	14747.42318	13558.52271	14887.01584	16034.95064	16996.02004
ENSMUSG00000104325	RP23-392C14.1	24.3555514	55.2526314	58.11550353	68.95003075	113.3034685	32.55746411	39.07944992	30.59271041	34.08748504
ENSMUSG00000103132	RP23-392C14.2	76.31406104	77.12346466	101.5084128	171.1623879	262.5514857	97.67239234	80.41348348	100.5189056	124.9874452
ENSMUSG00000049939	Lrrc4	81.18517132	40.28837706	61.98987043	34.64825666	44.53998419	25.24864564	60.12223064	17.48154881	31.81498604
ENSMUSG00000103899	RP23-251N15.2	55.2059165	127.7717101	188.2942314	220.7093949	275.8353407	128.9009804	166.0876622	54.62984002	111.3524511
ENSMUSG00000029701	Rbm28	4348.277776	3986.247136	4698.832179	5316.428502	5353.393538	5065.011203	4040.965427	4451.239364	4801.790393
ENSMUSG00000095596	Gm24303	0	10.35986839	1.549746761	5.543721066	9.376838776	0.664438043	3.757639415	10.925968	6.817497008
ENSMUSG00000079654	Prrt4	0	0	0	0	0	3.322190216	0	2.185193601	0
ENSMUSG00000003500	Impdh1	7941.533458	8225.735499	7356.647874	4473.089935	4636.065371	5938.74723	5907.009161	6063.912242	6206.194777
ENSMUSG00000043421	Hilpda	774.5065344	1116.563593	884.9054004	538.7803911	651.6902949	1368.742369	569.6581353	795.4104706	506.7672776
ENSMUSG00000079652	Fam71f2	21.10814454	20.71973677	30.99493522	15.5917155	28.13051633	41.19515868	10.52139036	13.1111616	20.45249102
ENSMUSG00000039742	Fam71f1	0	0	0	0	3.125612925	0	0	0	0
ENSMUSG00000029767	Calu	27736.10193	24164.96856	22605.38113	18221.17169	17769.89088	19109.90256	21210.37144	22809.0508	20591.11346
ENSMUSG00000058831	Opn1sw	0	0	4.649240282	0.692965133	0	0.664438043	0	2.185193601	4.544998006
ENSMUSG00000029769	Ccdc136	0	0	5.424113663	19.7495063	5.469822619	11.95988478	0	0	0
ENSMUSG00000068699	Flnc	17.86073769	9.208771899	13.94772085	107.0631131	171.9087109	124.2499141	0	4.370387201	0
ENSMUSG00000004285	Atp6v1f	7222.23284	3823.942531	5454.333725	7595.244342	7316.278455	8100.828622	8048.863627	9324.221094	5649.432521
ENSMUSG00000090685	Gm9047	29.22666167	16.11535082	21.69645465	24.60026223	30.47472602	28.57083586	25.55194802	24.03712961	20.45249102
ENSMUSG00000059022	Kcp	17.86073769	41.43947355	5.424113663	4.850755932	11.72104847	13.95319891	9.769862479	6.555580802	4.544998006
ENSMUSG00000029771	Irf5	19853.02179	21252.69445	21704.20339	14893.55313	14582.5471	15571.10554	17784.15582	17533.99345	20254.78361
ENSMUSG00000012535	Tnpo3	9175.548062	8394.946683	8544.528766	8149.269966	8454.782963	8363.281649	7985.735285	7766.178057	8308.256354
ENSMUSG00000001763	Tspan33	76.31406104	125.4695171	103.0581596	53.35831526	117.9918879	114.2833434	90.93487385	187.9266497	138.6224392
ENSMUSG00000001761	Smo	50.33480622	59.85701735	33.31955536	237.6870407	303.1844538	257.8019607	48.8493124	89.59293763	70.44746909
ENSMUSG00000081564	Gm13717	0	0	2.324620141	2.0788954	3.907016157	5.315504345	4.509167298	0	0
ENSMUSG00000029772	Ahcyl2	7353.752818	7810.189667	6173.416222	7524.215416	8520.420834	8398.496865	6039.278068	6481.284219	6419.809683
ENSMUSG00000039629	Strip2	84.43257817	93.23881548	86.78581861	45.73569879	40.63296803	41.85959672	63.87987006	52.44464642	111.3524511
ENSMUSG00000045709	1700023L04Rik	11.36592398	1.151096487	9.298480565	19.05654116	13.28385493	25.24864564	14.27902978	4.370387201	9.089996011
ENSMUSG00000058440	Nrf1	2979.495787	3370.410515	3279.264146	3533.775697	3914.048786	3460.393329	3131.616689	3015.567169	2879.256236
ENSMUSG00000065343	Gm25580	0	0	1.549746761	0	4.688419388	0	0	0	0
ENSMUSG00000103108	RP23-1D15.3	0	2.302192975	0	0	0	3.322190216	0	0	0
ENSMUSG00000039159	Ube2h	4018.66598	3345.086392	3938.681393	4385.083363	4263.33603	4733.456619	3505.126046	2932.529812	3835.978317
ENSMUSG00000084861	1700095J07Rik	0	0	0	1.732412833	0	0	0	0	0
ENSMUSG00000039130	Zc3hc1	1196.669425	1296.134645	1314.185253	1124.682411	1127.564863	1099.644961	1315.925323	1291.449418	1090.799521
ENSMUSG00000029775	Klhdc10	3158.103164	3173.573016	3056.875486	4021.276668	4371.169676	3742.115059	2942.231662	2963.122522	3101.961139
ENSMUSG00000029782	Tmem209	3700.420109	3370.410515	3066.173966	2738.598206	2793.516552	3047.777304	3287.934488	2679.047354	2915.616221
ENSMUSG00000029784	Ssmem1	1.623703426	19.56864029	7.748733804	3.464825666	7.814032313	5.979942388	12.02444613	2.185193601	4.544998006
ENSMUSG00000071553	Cpa2	17.86073769	9.208771899	4.649240282	4.504273366	12.5024517	17.27538912	24.04889226	6.555580802	20.45249102
ENSMUSG00000039070	Cpa4	0	0	0	1.385930266	0	0	0	0	0
ENSMUSG00000029788	Cpa5	0	0	0	0	0	3.986628259	0	0	0
ENSMUSG00000029790	Cep41	1420.740498	1451.532671	1289.389305	1233.82442	1310.413219	1499.636663	1454.206454	1287.079031	1386.224392
ENSMUSG00000051855	Mest	1.623703426	20.71973677	11.62310071	9.701511865	3.907016157	5.315504345	1.503055766	0	0
ENSMUSG00000025607	Copg2	4413.225913	4198.04889	3634.931027	4062.854576	3877.322834	4071.01189	4052.238345	4274.238683	3926.878277
ENSMUSG00000065610	Mir29a	30.8503651	41.43947355	91.43505889	38.45956489	17.97227432	31.89302607	20.29125284	19.66674241	18.17999202
ENSMUSG00000065604	Mir29b-1	24.3555514	14.96425434	35.6441755	18.7100586	22.66069371	38.5374065	14.27902978	21.85193601	6.817497008
ENSMUSG00000097998	Gm27019	37.34517881	92.08771899	99.18379269	58.55555376	64.07506497	43.1884728	43.58861722	34.96309761	45.44998006
ENSMUSG00000084894	Gm13834	76.31406104	96.69210494	196.8178386	136.1676487	135.9641623	99.66570647	105.2139036	104.8892928	154.5299322
ENSMUSG00000044471	Lincpint	384.817712	485.7627177	538.5369994	482.6502153	463.3721162	396.0050737	460.6865923	443.5943009	597.6672377
ENSMUSG00000087312	Gm13833	0	0	2.324620141	6.236686199	3.125612925	0	1.503055766	2.185193601	0
ENSMUSG00000104030	RP23-459L15.7	199.7155214	225.6149115	349.4678946	512.447716	494.6282454	266.4396553	277.3137888	133.2968096	318.1498604
ENSMUSG00000086922	Gm13835	181.8547838	200.2907888	227.0379005	163.1932889	167.2202915	205.3113553	260.7801754	227.2601345	118.1699481
ENSMUSG00000103220	RP23-459L15.8	29.22666167	74.82127168	58.11550353	76.57264722	90.64277483	48.50397715	57.86764699	54.62984002	61.35747307
ENSMUSG00000087380	2210408F21Rik	454.6369594	384.4662268	424.6306125	346.136084	347.7244379	247.1709521	444.9045068	581.2614978	384.0523315
ENSMUSG00000086931	Gm14532	1.623703426	0	10.84822733	9.008546732	13.28385493	10.63100869	6.763750947	8.740774403	22.72499003
ENSMUSG00000086212	Mkln1os	9.742220558	27.6263157	15.49746761	36.72715206	35.94454864	39.86628259	35.3218105	15.2963552	15.90749302
ENSMUSG00000086855	Gm13844	6.494813705	8.057675412	12.39797409	2.771860533	15.62806463	2.657752173	1.503055766	6.555580802	6.817497008
ENSMUSG00000025609	Mkln1	6577.62258	6236.640769	6202.086537	8097.990547	8000.006282	7223.770405	6534.534943	6369.839346	5890.317415
ENSMUSG00000025608	Podxl	1.623703426	0	0.77487338	3.811308233	3.125612925	6.644380431	0	4.370387201	2.272499003
ENSMUSG00000029765	Plxna4	2821.996555	2678.601526	1889.916175	416.8185276	496.1910519	555.4702041	1167.122802	1350.449645	1452.126863
ENSMUSG00000086720	Plxna4os3	0	0	0	1.0394477	0	0	0	0	0
ENSMUSG00000086675	Plxna4os2	0	0	0.77487338	3.118343099	0	0	0	2.185193601	0
ENSMUSG00000086763	Plxna4os1	191.5970043	292.3785078	186.7444847	537.7409434	471.9675517	578.7255356	413.3403357	354.0013633	336.3298524
ENSMUSG00000053768	Chchd3	6577.62258	6423.1184	6140.096666	6006.275292	6054.312236	6357.343197	6904.286661	7158.694236	6303.912234
ENSMUSG00000085847	Gm14540	0	0	0	0	3.907016157	0	0	0	0
ENSMUSG00000082217	Gm1401	0	0	0	0.692965133	0.781403231	0	0	0	0
ENSMUSG00000029763	Exoc4	11049.30182	11109.2322	10366.25608	11744.71956	10856.8165	9516.746092	10821.24999	11229.70991	11153.42511
ENSMUSG00000056215	Lrguk	8.118517132	1.151096487	3.099493522	13.16633753	14.8466614	12.62432282	12.77597401	17.48154881	2.272499003
ENSMUSG00000087356	Gm13856	0	0	3.874366902	5.197238499	1.562806463	0	3.006111532	2.185193601	2.272499003
ENSMUSG00000018999	Slc35b4	7202.748399	7794.074316	7197.023957	6864.512609	6279.356367	6658.998068	7168.072948	7123.731138	7006.114425
ENSMUSG00000087613	Gm13855	0	0	0.77487338	0.346482567	0	1.328876086	0	0	0
ENSMUSG00000086762	Gm14546	0	0	0	2.425377966	0	0	0	0	0
ENSMUSG00000001642	Akr1b3	8672.2	10523.32409	9130.333041	7510.356114	7440.521569	7540.707352	9737.546781	11146.67256	9258.160937
ENSMUSG00000029762	Akr1b8	16776.1038	14624.68087	13860.93503	2706.375328	2688.027116	3931.479901	10276.39227	14632.05635	9787.653205
ENSMUSG00000081991	Gm13859	0	0	0	4.850755932	3.125612925	0	0	0	0
ENSMUSG00000081196	Gm13858	3.247406853	13.81315785	5.424113663	3.118343099	0	0	3.757639415	0	0
ENSMUSG00000061758	Akr1b10	3262.020184	2762.63157	3203.326555	3058.748098	2703.65518	2760.740069	3141.386551	2980.604071	3351.936029
ENSMUSG00000052131	Akr1b7	3.247406853	6.906578925	4.649240282	4.157790799	0	0	0	0	6.817497008
ENSMUSG00000038871	Bpgm	977.4694627	947.3524092	826.0150235	1033.557496	1063.489798	1053.134298	885.2998462	1177.819351	952.1770822
ENSMUSG00000029761	Cald1	133.143681	156.5491223	167.3726502	1826.309609	2602.07276	2775.357706	121.7475171	354.0013633	156.8024312
ENSMUSG00000038836	Agbl3	199.7155214	178.4199556	261.1323292	291.3918385	310.9984861	358.7965433	331.4237964	284.0751681	290.8798724
ENSMUSG00000082920	Gm13864	11.36592398	2.302192975	21.69645465	13.5128201	15.62806463	33.22190216	12.02444613	15.2963552	34.08748504
ENSMUSG00000082118	Gm13862	6.494813705	0	0	0.692965133	2.344209694	3.322190216	0.751527883	0	0
ENSMUSG00000082446	Gm13863	0	0	0	0	0	1.328876086	0	0	0
ENSMUSG00000057137	Tmem140	1829.913762	1985.641441	2121.603316	2960.347049	2074.625579	2394.634708	2233.540868	2001.637338	2620.19135
ENSMUSG00000046806	3110062M04Rik	1024.556862	1130.376751	1138.288996	1079.98616	974.4098295	982.0394278	1105.497516	1293.634612	1313.504424
ENSMUSG00000058486	Wdr91	10675.85003	11095.41904	11354.99452	8395.272589	7381.134923	7914.121532	9790.90526	9381.036128	11612.4699
ENSMUSG00000029848	Stra8	6.494813705	0	0	5.197238499	0	0	0	0	0
ENSMUSG00000029847	2010107G12Rik	3.247406853	3.453289462	6.973860424	6.929651332	7.814032313	3.986628259	3.006111532	2.185193601	6.817497008
ENSMUSG00000038784	Cnot4	3443.874967	3758.330031	3502.427679	3562.880232	3515.533138	4084.300651	3824.525397	3129.197236	3374.661019
ENSMUSG00000038759	Nup205	11421.1299	11335.99821	10225.22913	11737.78991	13181.49111	11357.23947	11001.61668	11183.82085	11314.77253
ENSMUSG00000087808	Gm23435	0	3.453289462	1.549746761	1.732412833	10.15824201	0	0	0	2.272499003
ENSMUSG00000073155	1810058I24Rik	3676.064557	2716.58771	2501.291272	2929.856583	2866.187052	3251.095345	3695.262601	3234.086529	2949.703706
ENSMUSG00000029840	Mtpn	34320.21932	33222.94682	31398.64425	24509.4838	24160.20651	25249.31008	33848.81585	33968.83452	28290.34009
ENSMUSG00000095986	Gm23053	0	19.56864029	3.874366902	10.394477	1.562806463	5.315504345	10.52139036	0	0
ENSMUSG00000029838	Ptn	0	0	0	0.346482567	0	4.651066302	0	0	0
ENSMUSG00000038665	Dgki	11.36592398	21.87083326	35.6441755	37.42011719	40.63296803	30.56414998	21.04278073	30.59271041	2.272499003
ENSMUSG00000058661	Gm7452	3.247406853	3.453289462	0.77487338	2.0788954	4.688419388	2.657752173	2.254583649	2.185193601	4.544998006
ENSMUSG00000038648	Creb3l2	2269.93739	2726.947579	2800.392397	2385.185988	2429.382646	2480.347215	2079.477652	1807.155108	2590.648863
ENSMUSG00000038641	Akr1d1	0	0	0	0	0	0	2.254583649	0	0
ENSMUSG00000080242	Gm15487	373.4517881	249.7879378	146.4510689	192.2978245	233.6395662	228.5666868	250.2587851	249.1120705	124.9874452
ENSMUSG00000029833	Trim24	2570.322524	2618.744509	2722.130185	2337.717877	2383.279856	2379.352633	2374.076583	2252.934602	2681.548823
ENSMUSG00000063455	D630045J12Rik	151.0044187	161.1535082	123.9797409	162.1538412	78.92172636	135.5453608	120.9959892	91.77813123	138.6224392
ENSMUSG00000047749	Zc3hav1l	417.2917806	418.9991214	326.2216931	515.2195765	472.748955	439.1935465	405.8250568	404.2608161	393.1423275
ENSMUSG00000029826	Zc3hav1	17519.75997	16990.18415	16693.87211	14073.77537	13892.56805	14269.47141	14346.66729	13880.34975	15773.41558
ENSMUSG00000057696	Rpl30-ps1	73.06665419	12.66206136	19.37183451	17.32412833	29.69332279	23.25533151	27.80653167	61.18542082	11.36249501
ENSMUSG00000056832	Ttc26	157.4992324	136.980482	144.9013221	81.76988572	88.29856514	131.5587325	125.5051565	115.8152608	170.4374252
ENSMUSG00000089905	Gm16563	0	0	0	1.732412833	3.125612925	1.993314129	0	0	4.544998006
